"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Terre Haute KIA",KNDNE5K36T6622146,2026,Kia,"Carnival MPV",SX,"At Dealership",P3562,2026-04-22,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-carnival-mpv-sx-fwd-minivan-kndne5k36t6622146/
"Terre Haute KIA",KNDPVDDG4T7374587,2026,Kia,"Sportage Hybrid",EX,"At Dealership",P3533,2026-04-10,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-hybrid-ex-awd-4dr-sport-utility-kndpvddg4t7374587/
"Terre Haute KIA",5XYRHDJF5TG464216,2026,Kia,Sorento,EX,"At Dealership",P3507,2026-04-01,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sorento-ex-awd-4dr-sport-utility-5xyrhdjf5tg464216/
"Terre Haute KIA",KNDNE5K30T6630405,2026,Kia,"Carnival MPV",SX,"At Dealership",P3560,2026-04-22,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-carnival-mpv-sx-fwd-minivan-kndne5k30t6630405/
"Terre Haute KIA",KNDNE5K3XT6630413,2026,Kia,"Carnival MPV",SX,"At Dealership",P3563,2026-04-22,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-carnival-mpv-sx-fwd-minivan-kndne5k3xt6630413/
"Terre Haute KIA",5XYK6CDF2TG426536,2026,Kia,Sportage,X-Line,"At Dealership",P3535,2026-04-13,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-x-line-awd-4dr-sport-utility-5xyk6cdf2tg426536/
"Terre Haute KIA",5XYK33DF9TG434450,2026,Kia,Sportage,EX,"At Dealership",P3542,2026-04-13,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df9tg434450/
"Terre Haute KIA",5XYK3CDF1TG434605,2026,Kia,Sportage,EX,"At Dealership",P3544,2026-04-13,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-ex-awd-4dr-sport-utility-5xyk3cdf1tg434605/
"Terre Haute KIA",5XYK3CDF3TG435044,2026,Kia,Sportage,EX,"At Dealership",P3532,2026-04-13,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-ex-awd-4dr-sport-utility-5xyk3cdf3tg435044/
"Terre Haute KIA",5XYRL4JC3TG446768,2026,Kia,Sorento,S,"At Dealership",P3559,2026-04-20,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sorento-s-fwd-4dr-sport-utility-5xyrl4jc3tg446768/
"Terre Haute KIA",5XYK33DF6TG437824,2026,Kia,Sportage,EX,"At Dealership",P3558,2026-04-20,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df6tg437824/
"Terre Haute KIA",KNDNC5KA8T6154554,2026,Kia,"Carnival MPV Hybrid",EX,"At Dealership",P3609,2026-05-07,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-carnival-mpv-hybrid-ex-fwd-minivan-kndnc5ka8t6154554/
"Terre Haute KIA",KNAG64J72T5496262,2026,Kia,K5,"GT-Line AWD","At Dealership",P3628,2026-05-13,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-k5-gt-line-awd-awd-4-door-sedan-knag64j72t5496262/
"Terre Haute KIA",KNAG64J76T5493638,2026,Kia,K5,"GT-Line AWD","At Dealership",P3617,2026-05-07,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-k5-gt-line-awd-awd-4-door-sedan-knag64j76t5493638/
"Terre Haute KIA",5XYK33DF6TG438326,2026,Kia,Sportage,EX,"At Dealership",P3584,2026-04-30,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df6tg438326/
"Terre Haute KIA",5XYK3CDF5TG437667,2026,Kia,Sportage,EX,"At Dealership",P3585,2026-04-30,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-ex-awd-4dr-sport-utility-5xyk3cdf5tg437667/
"Terre Haute KIA",KNDNE5K3XT6640634,2026,Kia,"Carnival MPV",SX,"At Dealership",P3624,2026-05-13,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-carnival-mpv-sx-fwd-minivan-kndne5k3xt6640634/
"Terre Haute KIA",KNAG64J74T5482914,2026,Kia,K5,"GT-Line AWD","At Dealership",P3626,2026-05-13,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-k5-gt-line-awd-awd-4-door-sedan-knag64j74t5482914/
"Terre Haute KIA",KNAG64J78T5494760,2026,Kia,K5,"GT-Line AWD","At Dealership",P3625,2026-05-13,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-k5-gt-line-awd-awd-4-door-sedan-knag64j78t5494760/
"Terre Haute KIA",KNDNE5K33T6641558,2026,Kia,"Carnival MPV","SX Prestige","At Dealership",P3642,2026-05-20,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-carnival-mpv-sx-prestige-fwd-minivan-kndne5k33t6641558/
"Terre Haute KIA",5XYRKDJF0TG470877,2026,Kia,Sorento,"X-Line SX AWD","At Dealership",P3600,2026-05-04,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sorento-x-line-sx-awd-awd-4dr-sport-utility-5xyrkdjf0tg470877/
"Terre Haute KIA",5XYRLDJC3TG465000,2026,Kia,Sorento,S,"At Dealership",P3610,2026-05-07,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sorento-s-awd-4dr-sport-utility-5xyrldjc3tg465000/
"Terre Haute KIA",5XYRHDJF7TG470454,2026,Kia,Sorento,"X-Line EX AWD","At Dealership",P3601,2026-05-04,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sorento-x-line-ex-awd-awd-4dr-sport-utility-5xyrhdjf7tg470454/
"Terre Haute KIA",5XYRHDJF8TG469443,2026,Kia,Sorento,EX,"At Dealership",P3615,2026-05-07,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sorento-ex-awd-4dr-sport-utility-5xyrhdjf8tg469443/
"Terre Haute KIA",KNAG64J77T5501004,2026,Kia,K5,"GT-Line AWD","At Dealership",P3679,2026-06-01,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-k5-gt-line-awd-awd-4-door-sedan-knag64j77t5501004/
"Terre Haute KIA",KNDPVCDF6T7509067,2026,Kia,Sportage,EX,"At Dealership",P3654,2026-05-22,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-ex-awd-4dr-sport-utility-kndpvcdf6t7509067/
"Terre Haute KIA",5XYRL4JC6TG470000,2026,Kia,Sorento,S,"At Dealership",P3637,2026-05-15,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sorento-s-fwd-4dr-sport-utility-5xyrl4jc6tg470000/
"Terre Haute KIA",5XYK6CDF7TG444143,2026,Kia,Sportage,X-Line,"At Dealership",P3636,2026-05-15,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-x-line-awd-4dr-sport-utility-5xyk6cdf7tg444143/
"Terre Haute KIA",5XYPCESAXVG020010,2027,Kia,"Telluride Hybrid",EX,"At Dealership",P3632,2026-05-15,https://www.loufuszkiaterrehaute.com/inventory/new-2027-kia-telluride-hybrid-ex-awd-5dr-sport-utility-5xypcesaxvg020010/
"Terre Haute KIA",KNAG64J74T5504572,2026,Kia,K5,"GT-Line FWD","At Dealership",P3675,2026-06-01,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-k5-gt-line-fwd-fwd-4-door-sedan-knag64j74t5504572/
"Terre Haute KIA",KNDNE5K39T6644089,2026,Kia,"Carnival MPV","SX Prestige","At Dealership",P3677,2026-06-01,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-carnival-mpv-sx-prestige-fwd-minivan-kndne5k39t6644089/
"Terre Haute KIA",5XYK5CDF6TG444993,2026,Kia,Sportage,"SX Prestige","At Dealership",P3658,2026-05-26,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-sx-prestige-awd-4dr-sport-utility-5xyk5cdf6tg444993/
"Terre Haute KIA",5XYK6CDF6TG446031,2026,Kia,Sportage,X-Line,"At Dealership",P3670,2026-05-29,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-x-line-awd-4dr-sport-utility-5xyk6cdf6tg446031/
"Terre Haute KIA",3KPFT4DE5TE322675,2026,Kia,K4,LXS,"At Dealership",P3674,2026-05-29,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-k4-lxs-fwd-4-door-sedan-3kpft4de5te322675/
"Terre Haute KIA",5XYK23DF2TG451738,2026,Kia,Sportage,LX,"At Dealership",P3704,2026-06-11,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-lx-fwd-4dr-sport-utility-5xyk23df2tg451738/
"Terre Haute KIA",5XYK23DF9TG451820,2026,Kia,Sportage,LX,"At Dealership",P3692,2026-06-09,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-lx-fwd-4dr-sport-utility-5xyk23df9tg451820/
"Terre Haute KIA",5XYK33DF1TG447659,2026,Kia,Sportage,EX,"At Dealership",P3693,2026-06-09,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df1tg447659/
"Terre Haute KIA",5XYK33DF5TG449012,2026,Kia,Sportage,EX,"At Dealership",P3690,2026-06-09,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df5tg449012/
"Terre Haute KIA",5XYK33DF9TG448669,2026,Kia,Sportage,EX,"At Dealership",P3689,2026-06-09,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df9tg448669/
"Terre Haute KIA",5XYK5CDF4TG452574,2026,Kia,Sportage,"SX Prestige","At Dealership",P3685,2026-06-08,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-sx-prestige-awd-4dr-sport-utility-5xyk5cdf4tg452574/
"Terre Haute KIA",5XYRG4JC1TG468109,2026,Kia,Sorento,LX,"At Dealership",P3681,2026-06-05,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sorento-lx-fwd-4dr-sport-utility-5xyrg4jc1tg468109/
"Terre Haute KIA",KNDNB5K39T6648619,2026,Kia,"Carnival MPV",LXS,"At Dealership",P3774,2026-07-09,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-carnival-mpv-lxs-fwd-minivan-kndnb5k39t6648619/
"Terre Haute KIA",KNDNB5K39T6650662,2026,Kia,"Carnival MPV",LXS,"At Dealership",P3742,2026-06-24,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-carnival-mpv-lxs-fwd-minivan-kndnb5k39t6650662/
"Terre Haute KIA",5XYK3CDF5TG451939,2026,Kia,Sportage,EX,"At Dealership",P3691,2026-06-09,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-ex-awd-4dr-sport-utility-5xyk3cdf5tg451939/
"Terre Haute KIA",5XYK33DFXTG453847,2026,Kia,Sportage,EX,"At Dealership",P3698,2026-06-10,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33dfxtg453847/
"Terre Haute KIA",KNDNE5K34T6647739,2026,Kia,"Carnival MPV","SX Prestige","At Dealership",P3767,2026-07-02,https://www.loufuszkiaterrehaute.com/inventory/new-2026-kia-carnival-mpv-sx-prestige-fwd-minivan-kndne5k34t6647739/
