"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"KIA Ohio",3KPFT4DE0TE383464,2026,Kia,K4,LXS,"At Dealership",L260812,2026-07-15,https://www.loufuszkia.com/inventory/new-2026-kia-k4-lxs-fwd-4-door-sedan-3kpft4de0te383464/
"KIA Ohio",5XYRHDJF7TG483771,2026,Kia,Sorento,"X-Line EX AWD","At Dealership",L260820,2026-07-13,https://www.loufuszkia.com/inventory/new-2026-kia-sorento-x-line-ex-awd-awd-4dr-sport-utility-5xyrhdjf7tg483771/
"KIA Ohio",5XYC4DJC0TG018126,2026,Kia,EV6,"GT-Line AWD","At Dealership",L260824,2026-07-20,https://www.loufuszkia.com/inventory/new-2026-kia-ev6-gt-line-awd-awd-5dr-sport-utility-5xyc4djc0tg018126/
"KIA Ohio",KNDELCD32V7033079,2027,Kia,Seltos,S,"At Dealership",L270164,2026-08-07,https://www.loufuszkia.com/inventory/new-2027-kia-seltos-s-awd-5dr-sport-utility-kndelcd32v7033079/
"KIA Ohio",KNDELCD36V7036048,2027,Kia,Seltos,S,"At Dealership",L270166,2026-08-20,https://www.loufuszkia.com/inventory/new-2027-kia-seltos-s-awd-5dr-sport-utility-kndelcd36v7036048/
"KIA Ohio",3KPFU4DEXTE386756,2026,Kia,K4,EX,"At Dealership",L260829,2026-07-31,https://www.loufuszkia.com/inventory/new-2026-kia-k4-ex-fwd-4-door-sedan-3kpfu4dexte386756/
"KIA Ohio",3KPFW4DE8TE383669,2026,Kia,K4,GT-Line,"At Dealership",L260831,2026-07-31,https://www.loufuszkia.com/inventory/new-2026-kia-k4-gt-line-fwd-4-door-sedan-3kpfw4de8te383669/
"KIA Ohio",5XYK6CDF5TG465587,2026,Kia,Sportage,X-Line,"At Dealership",L260828,2026-07-28,https://www.loufuszkia.com/inventory/new-2026-kia-sportage-x-line-awd-4dr-sport-utility-5xyk6cdf5tg465587/
"KIA Ohio",5XYPDESA4VG038970,2027,Kia,"Telluride Hybrid","X-LINE SX","At Dealership",L270169,2026-07-28,https://www.loufuszkia.com/inventory/new-2027-kia-telluride-hybrid-x-line-sx-awd-5dr-sport-utility-5xypdesa4vg038970/
"KIA Ohio",3KPFT4DE2TE387712,2026,Kia,K4,LXS,"At Dealership",L260826,2026-08-05,https://www.loufuszkia.com/inventory/new-2026-kia-k4-lxs-fwd-4-door-sedan-3kpft4de2te387712/
"KIA Ohio",3KPFT4DE3TE388271,2026,Kia,K4,LXS,"At Dealership",L260827,2026-07-20,https://www.loufuszkia.com/inventory/new-2026-kia-k4-lxs-fwd-4-door-sedan-3kpft4de3te388271/
"KIA Ohio",KNDNC5K33V6653587,2027,Kia,"Carnival MPV",EX,"At Dealership",L270181,2026-07-22,https://www.loufuszkia.com/inventory/new-2027-kia-carnival-mpv-ex-fwd-minivan-kndnc5k33v6653587/
"KIA Ohio",KNDNB5K38V6662045,2027,Kia,"Carnival MPV",LXS,"At Dealership",L270183,2026-08-07,https://www.loufuszkia.com/inventory/new-2027-kia-carnival-mpv-lxs-fwd-minivan-kndnb5k38v6662045/
"KIA Ohio",3KPFT4DE6TE389558,2026,Kia,K4,LXS,"At Dealership",L260836,2026-08-05,https://www.loufuszkia.com/inventory/new-2026-kia-k4-lxs-fwd-4-door-sedan-3kpft4de6te389558/
"KIA Ohio",3KPFX5DEXTE389668,2026,Kia,"K4 Hatchback",EX,"At Dealership",L260835,2026-07-23,https://www.loufuszkia.com/inventory/new-2026-kia-k4-hatchback-ex-fwd-5-door-sedan-3kpfx5dexte389668/
"KIA Ohio",KNDECCD30V5013392,2027,Kia,Seltos,EX,"At Dealership",L270184,2026-08-22,https://www.loufuszkia.com/inventory/new-2027-kia-seltos-ex-awd-5dr-sport-utility-kndeccd30v5013392/
"KIA Ohio",3KPFT4DE4TE373973,2026,Kia,K4,LXS,"At Dealership",L260840,2026-07-24,https://www.loufuszkia.com/inventory/new-2026-kia-k4-lxs-fwd-4-door-sedan-3kpft4de4te373973/
"KIA Ohio",KNAG64J71T5525797,2026,Kia,K5,"GT-Line AWD","At Dealership",L260838,2026-08-19,https://www.loufuszkia.com/inventory/new-2026-kia-k5-gt-line-awd-awd-4-door-sedan-knag64j71t5525797/
"KIA Ohio",KNDNE5K35V6653102,2027,Kia,"Carnival MPV","SX Prestige","At Dealership",L270185,2026-08-19,https://www.loufuszkia.com/inventory/new-2027-kia-carnival-mpv-sx-prestige-fwd-minivan-kndne5k35v6653102/
"KIA Ohio",KNDRHDJG5T5546884,2026,Kia,"Sorento Hybrid",EX,"At Dealership",L260839,2026-08-19,https://www.loufuszkia.com/inventory/new-2026-kia-sorento-hybrid-ex-awd-4dr-sport-utility-kndrhdjg5t5546884/
"KIA Ohio",3KPFW4DE3TE382641,2026,Kia,K4,GT-Line,"At Dealership",L260843,2026-08-05,https://www.loufuszkia.com/inventory/new-2026-kia-k4-gt-line-fwd-4-door-sedan-3kpfw4de3te382641/
"KIA Ohio",KNDNE5KA4V6199858,2027,Kia,"Carnival MPV Hybrid",SX,"At Dealership",L270192,2026-08-20,https://www.loufuszkia.com/inventory/new-2027-kia-carnival-mpv-hybrid-sx-fwd-minivan-kndne5ka4v6199858/
"KIA Ohio",KNDELCD33V5015850,2027,Kia,Seltos,S,"At Dealership",L270187,2026-08-19,https://www.loufuszkia.com/inventory/new-2027-kia-seltos-s-awd-5dr-sport-utility-kndelcd33v5015850/
